txn_id,amount,hour,day_of_week,latitude,longitude,city,device_id,transaction_frequency,user_avg_amount,is_new_device,amount_to_avg_ratio,is_night,is_fraud
TXN035371,768.4,14,1,18.503667,73.62777,Pune,DEV_2052,5,794.2,0,0.9663,0,0
TXN035372,998.0,23,5,23.470841,77.233551,Bhopal,DEV_8088,4,1229.94,0,0.8108,1,0
TXN035373,849.2,8,0,12.972088,80.256554,Chennai,DEV_6661,5,951.74,0,0.8913,0,0
TXN035374,7970.0,11,5,12.762271,77.426812,Bangalore,DEV_2543,4,7170.98,0,1.1113,0,0
TXN035375,3330.0,20,0,23.461161,77.422808,Bhopal,DEV_1084,2,3938.65,0,0.8453,0,0
TXN035376,10082.0,18,1,21.017817,79.095557,Nagpur,DEV_2123,4,11999.01,1,0.8402,0,0
TXN035377,21866.0,8,3,21.147431,73.081825,Surat,DEV_5307,1,18975.37,0,1.1523,0,0
TXN035378,529.2,20,5,22.829504,88.518417,Kolkata,DEV_9319,5,569.82,0,0.9271,0,0
TXN035379,130.0,18,0,22.544482,76.562895,Bhopal,DEV_NEW_50381,11,28.64,1,4.386,0,1
TXN035380,1570.0,7,0,22.565931,88.369202,Kolkata,DEV_6628,1,1322.92,1,1.1859,0,0
TXN035381,6870.0,13,0,20.997927,73.041625,Surat,DEV_8122,3,7276.46,0,0.944,0,0
TXN035382,15170.0,10,2,21.285161,79.214774,Nagpur,DEV_2946,1,16593.82,0,0.9141,0,0
TXN035383,2326.0,15,0,26.817961,81.136689,Lucknow,DEV_4081,1,2792.01,0,0.8328,0,0
TXN035384,511.6,5,3,22.830611,88.193969,Kolkata,DEV_7151,1,610.62,0,0.8365,1,0
TXN035385,474.0,14,0,21.20043,79.33891,Nagpur,DEV_7644,3,482.32,0,0.9807,0,0
TXN035386,849.2,17,1,17.683764,78.434017,Hyderabad,DEV_8402,4,1025.66,0,0.8271,0,0
TXN035387,9650.0,8,1,13.25669,80.176957,Chennai,DEV_6991,2,11185.79,0,0.8626,0,0
TXN035388,7758.0,7,1,18.349139,73.99959,Pune,DEV_9286,2,6958.11,0,1.1148,0,0
TXN035389,5947.6,21,5,22.55766,88.602673,Kolkata,DEV_2438,4,6028.2,0,0.9865,0,0
TXN035390,416.4,13,5,13.213627,80.113194,Chennai,DEV_2336,4,406.7,0,1.0213,0,0
TXN035391,4046.0,16,1,22.848882,88.657892,Kolkata,DEV_8210,5,4987.39,1,0.8111,0,0
TXN035392,832.4,21,0,20.936561,72.658378,Surat,DEV_4532,5,970.86,1,0.8565,0,0
TXN035393,769.2,18,5,13.043348,80.386882,Chennai,DEV_3070,1,916.68,0,0.8382,0,0
TXN035394,208.4,23,6,26.753257,80.790434,Lucknow,DEV_1247,4,224.12,1,0.9257,1,0
TXN035395,219.6,12,4,19.149323,72.718737,Mumbai,DEV_8618,5,244.71,0,0.8937,0,0
TXN035396,6382.8,16,3,26.712628,80.701964,Lucknow,DEV_8883,2,5986.83,0,1.066,0,0
TXN035397,31856.4,12,5,17.085905,78.362169,Hyderabad,DEV_9690,2,33694.64,0,0.9454,0,0
TXN035398,130.0,6,4,18.781746,72.917257,Mumbai,DEV_7391,3,109.3,0,1.1786,0,0
TXN035399,1650.0,13,6,26.900536,75.926522,Jaipur,DEV_6447,4,1704.96,0,0.9672,0,0
TXN035400,10579.6,15,0,27.144541,75.908076,Jaipur,DEV_4853,1,13522.6,0,0.7823,0,0
TXN035401,9650.0,7,5,25.410178,85.006032,Patna,DEV_5026,3,12294.88,0,0.7848,0,0
TXN035402,130.0,19,2,13.1038,77.845571,Bangalore,DEV_8688,3,131.03,0,0.9846,0,0
TXN035403,849.2,17,2,13.245964,77.39625,Bangalore,DEV_9496,4,989.09,0,0.8577,0,0
TXN035404,1409.2,20,3,22.90356,72.829554,Ahmedabad,DEV_3225,2,1159.06,0,1.2148,0,0
TXN035405,9511.6,8,1,18.599983,73.897077,Pune,DEV_1378,5,8423.7,0,1.129,0,0
TXN035406,3391.6,12,6,26.526517,80.365321,Kanpur,DEV_1732,2,3278.85,0,1.0341,0,0
TXN035407,896.4,8,2,20.92266,73.106405,Surat,DEV_9850,5,882.34,1,1.0148,0,0
TXN035408,10850.0,17,4,26.928356,80.767261,Lucknow,DEV_3395,2,11073.02,0,0.9798,0,0
TXN035409,1250.0,7,4,12.879128,80.557659,Chennai,DEV_7187,5,1307.99,0,0.9549,0,0
TXN035410,1330.0,20,1,26.879134,80.88703,Lucknow,DEV_7637,5,1136.07,0,1.1697,0,0
TXN035411,2106.0,19,3,21.258258,79.007962,Nagpur,DEV_2394,4,2262.77,1,0.9303,0,0
TXN035412,849.2,15,2,26.770028,75.861789,Jaipur,DEV_2025,5,750.78,0,1.1296,0,0
TXN035413,4048.4,7,4,22.81037,72.407034,Ahmedabad,DEV_9476,3,3535.25,1,1.1448,0,0
TXN035414,5874.0,20,5,23.517352,77.459873,Bhopal,DEV_2118,1,5230.67,0,1.1228,0,0
TXN035415,110.8,9,4,21.084413,79.005773,Nagpur,DEV_2962,4,93.86,0,1.168,0,0
TXN035416,850.0,4,2,23.281523,77.17691,Bhopal,DEV_3593,2,879.97,1,0.9648,1,0
TXN035417,1241.2,12,6,18.969799,73.079721,Mumbai,DEV_4893,2,1328.59,0,0.9335,0,0
TXN035418,6446.0,8,6,22.575803,88.308815,Kolkata,DEV_2923,5,7176.33,1,0.8981,0,0
TXN035419,121.2,18,1,23.394685,77.570142,Bhopal,DEV_7065,4,134.11,1,0.897,0,0
TXN035420,7170.0,23,1,26.165744,80.077661,Kanpur,DEV_9015,1,7395.68,1,0.9694,1,0
TXN035421,849.2,19,2,26.321726,80.195628,Kanpur,DEV_8981,2,1006.67,1,0.8427,0,0
TXN035422,8049.2,11,5,28.810404,77.327326,Delhi,DEV_4239,1,10194.01,0,0.7895,0,0
TXN035423,5246.0,12,5,18.954041,72.964027,Mumbai,DEV_3075,4,4951.36,0,1.0593,0,0
TXN035424,970.0,11,4,26.281521,80.472431,Kanpur,DEV_7584,5,1184.22,0,0.8184,0,0
TXN035425,193.2,12,4,26.944272,81.062711,Lucknow,DEV_4333,2,179.56,0,1.07,0,0
TXN035426,850.0,18,5,13.046371,80.369514,Chennai,DEV_7165,3,892.16,0,0.9517,0,0
TXN035427,3642.0,15,0,22.40644,88.069726,Kolkata,DEV_9470,3,4731.66,0,0.7695,0,0
TXN035428,1514.0,19,0,12.790743,80.476735,Chennai,DEV_3609,3,1455.1,0,1.0398,0,0
TXN035429,1646.0,8,0,21.411994,78.847852,Nagpur,DEV_2954,4,1467.33,0,1.121,0,0
TXN035430,130.0,3,3,19.318975,73.00762,Mumbai,DEV_9150,2,129.52,1,0.996,1,0
TXN035431,838.0,10,6,23.130436,77.528653,Bhopal,DEV_5805,3,796.61,0,1.0506,0,0
TXN035432,449.2,6,4,21.424523,79.327225,Nagpur,DEV_4641,3,399.89,0,1.1205,0,0
TXN035433,50.0,16,6,12.977339,77.56391,Bangalore,DEV_1824,4,41.42,0,1.1787,0,0
TXN035434,215.6,13,0,21.058949,78.954782,Nagpur,DEV_7113,5,222.51,0,0.9646,0,0
TXN035435,121.2,15,5,21.229425,78.990999,Nagpur,DEV_1691,3,128.76,0,0.934,0,0
TXN035436,1490.0,13,5,18.67004,73.973623,Pune,DEV_6590,5,1286.67,0,1.1571,0,0
TXN035437,27970.0,20,3,28.3428,77.279594,Delhi,DEV_3088,1,24468.65,0,1.143,0,0
TXN035438,458.0,10,1,21.431478,79.335552,Nagpur,DEV_6323,4,520.71,0,0.8779,0,0
TXN035439,1132.4,8,4,21.396388,79.320681,Nagpur,DEV_8879,2,1437.05,0,0.7875,0,0
TXN035440,11090.0,14,6,22.939576,72.632495,Ahmedabad,DEV_2014,5,13343.69,0,0.831,0,0
TXN035441,121.2,9,5,13.08454,77.664729,Bangalore,DEV_9893,3,152.55,1,0.7893,0,0
TXN035442,529.2,16,2,21.280394,79.184802,Nagpur,DEV_4517,1,424.56,0,1.2435,0,0
TXN035443,970.0,14,1,25.658936,85.433782,Patna,DEV_4267,5,1135.65,1,0.8534,0,0
TXN035444,8346.8,12,0,25.397883,84.966165,Patna,DEV_2915,2,8829.93,0,0.9452,0,0
TXN035445,8049.2,2,3,17.932547,74.469562,Pune,DEV_NEW_70018,14,2391.64,1,3.3642,1,1
TXN035446,210.0,13,6,17.244427,78.401504,Hyderabad,DEV_5002,4,246.72,0,0.8477,0,0
TXN035447,14850.0,9,3,23.191713,77.217531,Bhopal,DEV_6948,2,15324.38,0,0.969,0,0
TXN035448,654.8,9,1,21.181869,72.868713,Surat,DEV_7412,4,597.47,0,1.0941,0,0
TXN035449,1708.4,16,5,18.691912,73.918115,Pune,DEV_4521,5,1495.97,1,1.1412,0,0
TXN035450,1034.8,2,4,26.750576,75.489873,Jaipur,DEV_9943,1,1319.6,0,0.7836,1,0
TXN035451,489.2,19,4,19.237089,72.588157,Mumbai,DEV_6034,3,606.4,0,0.8054,0,0
TXN035452,449.2,20,3,13.140993,80.36318,Chennai,DEV_5511,5,529.77,0,0.8463,0,0
TXN035453,1649.2,14,0,26.681745,80.588517,Kanpur,DEV_5083,5,2071.6,1,0.7957,0,0
TXN035454,11023.6,1,2,21.183875,72.904064,Surat,DEV_3839,5,11365.14,1,0.9699,1,0
TXN035455,5630.0,5,6,28.544118,77.240119,Delhi,DEV_9205,1,7115.22,0,0.7912,1,0
TXN035456,63574.0,11,2,18.233739,73.721182,Pune,DEV_4213,2,51308.19,0,1.239,0,0
TXN035457,966.0,11,0,28.58848,77.418812,Delhi,DEV_5801,2,936.88,0,1.03,0,0
TXN035458,769.2,8,6,12.863079,77.353586,Bangalore,DEV_7297,3,786.11,0,0.9772,0,0
TXN035459,2086.8,18,3,19.147346,72.638427,Mumbai,DEV_4821,2,2140.51,0,0.9745,0,0
TXN035460,2046.0,8,5,22.676746,88.094915,Kolkata,DEV_2063,2,2481.62,0,0.8241,0,0
TXN035461,130.0,16,6,26.331203,80.558992,Kanpur,DEV_9143,1,168.75,1,0.7658,0,0
TXN035462,14698.0,1,1,27.143307,81.179732,Lucknow,DEV_5829,4,16265.75,0,0.9036,1,0
TXN035463,901.2,9,2,23.318711,77.21569,Bhopal,DEV_2906,2,859.35,1,1.0475,0,0
TXN035464,170.0,8,5,26.902275,75.58938,Jaipur,DEV_7087,5,213.51,0,0.7925,0,0
TXN035465,2372.4,14,0,17.227847,78.256163,Hyderabad,DEV_7151,5,2502.86,0,0.9475,0,0
TXN035466,130.0,20,0,12.852887,77.391841,Bangalore,DEV_1466,5,118.95,0,1.0838,0,0
TXN035467,587.6,11,3,27.043447,80.875895,Lucknow,DEV_3423,5,718.93,0,0.8162,0,0
TXN035468,17570.0,13,3,12.929091,80.209384,Chennai,DEV_9176,1,18544.29,0,0.9474,0,0
TXN035469,770.0,16,3,12.986943,77.380611,Bangalore,DEV_9075,4,635.87,0,1.209,0,0
TXN035470,6408.4,8,3,18.957214,72.733489,Mumbai,DEV_3927,1,7001.16,0,0.9152,0,0
TXN035471,5314.0,9,3,26.571871,80.934511,Lucknow,DEV_9227,2,6102.35,0,0.8707,0,0
TXN035472,1562.0,9,3,18.259919,73.751993,Pune,DEV_4503,2,1846.34,0,0.8455,0,0
TXN035473,13170.0,22,2,26.756583,75.870129,Jaipur,DEV_3621,3,12487.15,0,1.0546,1,0
TXN035474,450.0,10,1,28.544561,76.918211,Delhi,DEV_4128,1,494.36,0,0.9084,0,0
TXN035475,5650.0,0,3,22.764087,88.628049,Kolkata,DEV_4651,3,5082.62,0,1.1114,1,0
TXN035476,256.4,19,2,27.101349,81.10863,Lucknow,DEV_8696,1,272.99,1,0.9358,0,0
TXN035477,11853.2,8,4,23.15584,72.813786,Ahmedabad,DEV_7876,2,12770.89,1,0.9281,0,0
TXN035478,446.0,16,6,18.8928,73.097337,Mumbai,DEV_5282,1,477.82,0,0.9315,0,0
TXN035479,121.2,7,1,21.038013,79.115981,Nagpur,DEV_4554,5,101.97,1,1.177,0,0
TXN035480,130.0,14,5,23.179029,72.700963,Ahmedabad,DEV_5375,4,152.32,1,0.8479,0,0
TXN035481,50.0,14,5,23.10428,77.196803,Bhopal,DEV_1862,1,48.46,0,1.0109,0,0
TXN035482,4050.0,8,6,27.119964,81.082594,Lucknow,DEV_4531,4,3524.91,0,1.1486,0,0
TXN035483,9514.0,2,1,22.599336,78.401275,Bhopal,DEV_5678,12,2409.87,0,3.9463,1,1
TXN035484,41525.2,13,3,22.289587,88.101869,Kolkata,DEV_8783,1,38414.37,1,1.081,0,0
TXN035485,313.2,6,0,28.6455,76.925351,Delhi,DEV_1509,2,266.89,0,1.1691,0,0
TXN035486,20482.0,7,3,21.407524,72.939184,Surat,DEV_6311,3,23571.19,0,0.8689,0,0
TXN035487,130.0,22,4,21.066056,78.953156,Nagpur,DEV_1508,5,119.35,1,1.0802,1,0
TXN035488,7010.0,10,4,18.917057,73.148687,Mumbai,DEV_2688,5,7254.31,0,0.9662,0,0
TXN035489,1489.2,18,3,18.274912,73.805344,Pune,DEV_2921,2,1589.67,0,0.9362,0,0
TXN035490,2350.0,7,2,23.235009,77.708175,Bhopal,DEV_5600,3,2987.89,0,0.7862,0,0
TXN035491,110.8,17,0,22.944818,72.85063,Ahmedabad,DEV_5971,4,117.5,0,0.935,0,0
TXN035492,1089.2,6,0,28.372817,77.14557,Delhi,DEV_8543,1,1013.64,0,1.0735,0,0
TXN035493,34906.0,15,0,20.913238,78.817785,Nagpur,DEV_3744,3,29238.64,0,1.1938,0,0
TXN035494,12690.0,12,6,12.878849,80.23528,Chennai,DEV_5232,1,12277.68,1,1.0335,0,0
TXN035495,1610.0,10,0,18.311375,73.932173,Pune,DEV_3904,1,1625.38,0,0.9899,0,0
TXN035496,421.2,16,6,22.780421,72.416536,Ahmedabad,DEV_5379,3,450.83,0,0.9322,0,0
TXN035497,193.2,14,1,17.456348,78.367984,Hyderabad,DEV_6917,3,208.19,0,0.9236,0,0
TXN035498,3250.0,13,6,18.683793,73.877816,Pune,DEV_5649,2,3976.36,0,0.8171,0,0
TXN035499,655.6,21,5,22.951721,72.326383,Ahmedabad,DEV_4554,2,616.86,0,1.0611,0,0
TXN035500,4849.2,0,3,22.432499,88.165736,Kolkata,DEV_2614,2,5581.53,0,0.8686,1,0
TXN035501,4770.0,9,1,26.670022,76.059208,Jaipur,DEV_3320,5,4782.13,0,0.9973,0,0
TXN035502,1169.2,16,6,21.115757,78.87032,Nagpur,DEV_2884,2,1491.48,0,0.7834,0,0
TXN035503,2694.0,16,4,21.387976,72.819436,Surat,DEV_4412,3,2267.3,0,1.1877,0,0
TXN035504,1264.4,15,4,19.085013,72.999442,Mumbai,DEV_8452,3,1249.2,0,1.0114,0,0
TXN035505,6626.0,8,1,12.716203,77.821855,Bangalore,DEV_1504,4,8287.29,1,0.7994,0,0
TXN035506,2049.2,15,0,19.191628,72.873469,Mumbai,DEV_6498,5,2064.39,0,0.9922,0,0
TXN035507,103597.2,8,0,26.18391,80.045275,Kanpur,DEV_1792,5,86070.06,0,1.2036,0,0
TXN035508,2334.8,17,3,22.874105,72.353256,Ahmedabad,DEV_7190,2,2476.46,0,0.9424,0,0
TXN035509,2450.0,8,2,22.926612,72.569734,Ahmedabad,DEV_7246,5,1988.36,0,1.2316,0,0
TXN035510,4058.8,15,6,20.931447,79.260413,Nagpur,DEV_1844,2,4958.71,1,0.8184,0,0
TXN035511,9606.8,15,4,17.382761,78.238319,Hyderabad,DEV_7606,2,9024.56,0,1.0644,0,0
TXN035512,12770.0,8,2,18.227337,73.749656,Pune,DEV_4769,1,15269.93,0,0.8362,0,0
TXN035513,5234.0,10,3,27.194986,76.058376,Jaipur,DEV_9382,4,5765.45,0,0.9077,0,0
TXN035514,111.6,14,5,17.489804,78.220083,Hyderabad,DEV_5838,3,111.49,0,0.9921,0,0
TXN035515,111.6,10,3,19.050361,73.146897,Mumbai,DEV_3620,5,106.85,0,1.0348,0,0
TXN035516,1250.0,10,4,25.614194,85.202042,Patna,DEV_2075,1,1519.93,1,0.8219,0,0
TXN035517,188993.2,4,3,22.060416,73.557216,Surat,DEV_NEW_83480,25,57536.31,1,3.2847,1,1
TXN035518,12690.0,13,6,21.32128,72.656763,Surat,DEV_2135,3,12791.32,0,0.992,0,0
TXN035519,2930.0,20,3,25.59658,85.146493,Patna,DEV_3412,2,3274.78,0,0.8944,0,0
TXN035520,50.0,17,3,21.38695,73.018963,Surat,DEV_5771,4,42.22,1,1.1569,0,0
TXN035521,4759.6,9,3,21.114645,73.123042,Surat,DEV_6915,5,4971.29,0,0.9572,0,0
TXN035522,4751.6,16,0,20.917075,78.970274,Nagpur,DEV_8905,4,4316.68,0,1.1005,0,0
TXN035523,153398.53,11,0,24.016398,73.277708,Ahmedabad,DEV_NEW_14038,8,47608.45,1,3.222,0,1
TXN035524,121.2,10,4,23.409072,77.142465,Bhopal,DEV_8393,5,143.93,1,0.8363,0,0
TXN035525,3570.8,10,6,22.285569,88.596886,Kolkata,DEV_5000,5,2890.1,1,1.2351,0,0
TXN035526,693.2,16,0,26.482717,80.252918,Kanpur,DEV_5471,5,779.71,1,0.8879,0,0
TXN035527,970.0,12,5,28.440253,77.048116,Delhi,DEV_1648,3,1247.54,0,0.7769,0,0
TXN035528,121.2,10,5,12.960121,77.403912,Bangalore,DEV_3653,5,143.64,1,0.8379,0,0
TXN035529,21570.0,15,5,13.090257,80.400781,Chennai,DEV_4793,3,19322.12,0,1.1163,0,0
TXN035530,1169.2,16,0,21.4627,73.097039,Surat,DEV_7183,1,1021.22,0,1.1438,0,0
TXN035531,14120.4,12,4,26.507598,80.278073,Kanpur,DEV_1727,3,18226.82,0,0.7747,0,0
TXN035532,13870.0,8,3,18.546053,73.934405,Pune,DEV_9478,1,13210.94,1,1.0498,0,0
TXN035533,135410.0,11,1,26.522097,80.427849,Kanpur,DEV_8952,1,120328.9,0,1.1253,0,0
TXN035534,130.0,9,6,23.149427,77.317604,Bhopal,DEV_2487,2,113.1,1,1.1394,0,0
TXN035535,849.2,9,3,18.704899,73.637844,Pune,DEV_1050,1,721.88,0,1.1747,0,0
TXN035536,166.8,8,5,23.359703,77.547427,Bhopal,DEV_4716,2,141.17,0,1.1732,0,0
TXN035537,849.2,14,0,18.483857,73.848666,Pune,DEV_7651,4,944.32,1,0.8983,0,0
TXN035538,196.4,0,4,18.909472,72.921852,Mumbai,DEV_1324,3,188.87,0,1.0344,1,0
TXN035539,4226.0,10,3,13.140562,80.454143,Chennai,DEV_6606,1,4459.6,0,0.9474,0,0
TXN035540,769.2,12,1,23.019116,72.272883,Ahmedabad,DEV_6452,3,844.26,1,0.91,0,0
TXN035541,15922.0,15,4,19.244299,73.08613,Mumbai,DEV_1580,4,13750.9,0,1.1578,0,0
TXN035542,2722.0,17,0,19.232617,72.90246,Mumbai,DEV_7566,2,2323.2,0,1.1712,0,0
TXN035543,4498.0,7,2,22.280559,88.097803,Kolkata,DEV_8629,1,5019.24,0,0.896,0,0
TXN035544,522.0,6,0,18.242925,74.066863,Pune,DEV_4687,4,480.58,0,1.0839,0,0
TXN035545,19330.0,17,2,23.194547,72.449031,Ahmedabad,DEV_5540,2,23710.45,0,0.8152,0,0
TXN035546,3285.2,8,2,26.48105,80.182934,Kanpur,DEV_6326,4,2996.76,0,1.0959,0,0
TXN035547,138.0,19,2,18.672036,73.840964,Pune,DEV_2975,3,111.79,0,1.2235,0,0
TXN035548,1034.8,21,0,27.091295,75.94558,Jaipur,DEV_1623,1,1133.43,0,0.9122,0,0
TXN035549,3587.6,8,1,28.516879,76.915485,Delhi,DEV_9566,2,3814.21,0,0.9403,0,0
TXN035550,5250.0,17,0,18.865239,72.678443,Mumbai,DEV_2472,2,6402.92,0,0.8198,0,0
TXN035551,208.4,11,6,18.775323,73.99101,Pune,DEV_2136,1,180.89,0,1.1457,0,0
TXN035552,121.2,10,5,17.432612,78.248419,Hyderabad,DEV_3124,3,151.05,0,0.7971,0,0
TXN035553,3010.0,8,1,17.092301,78.512922,Hyderabad,DEV_9189,2,3297.64,0,0.9125,0,0
TXN035554,7249.2,23,5,13.205736,80.365192,Chennai,DEV_3056,2,7043.68,0,1.029,1,0
TXN035555,472.4,16,5,28.422212,77.46554,Delhi,DEV_4419,1,586.18,0,0.8045,0,0
TXN035556,1495.6,20,0,26.20999,80.590146,Kanpur,DEV_6081,5,1242.22,0,1.203,0,0
TXN035557,8682.8,21,0,22.795087,72.643231,Ahmedabad,DEV_4800,4,9047.5,0,0.9596,0,0
TXN035558,2663.6,16,2,21.221113,73.128246,Surat,DEV_8784,4,2232.06,0,1.1928,0,0
TXN035559,54.0,10,5,27.017044,75.584505,Jaipur,DEV_5405,3,54.06,0,0.9807,0,0
TXN035560,3250.0,13,1,18.327107,73.596867,Pune,DEV_9539,2,2931.26,0,1.1084,0,0
TXN035561,1273.2,12,2,12.991392,80.450264,Chennai,DEV_1428,2,1472.04,0,0.8643,0,0
TXN035562,10238.0,9,4,21.264293,72.923383,Surat,DEV_2272,3,8604.37,0,1.1897,0,0
TXN035563,3250.0,19,5,17.327218,78.23028,Hyderabad,DEV_8239,2,2984.96,0,1.0884,0,0
TXN035564,4242.0,17,4,12.906212,77.776416,Bangalore,DEV_6365,4,3967.81,0,1.0688,0,0
TXN035565,130.0,16,5,21.256721,78.973081,Nagpur,DEV_3410,1,153.03,1,0.844,0,0
TXN035566,4863.6,6,3,13.034065,80.381802,Chennai,DEV_6397,2,5995.9,0,0.811,0,0
TXN035567,951.6,18,0,23.240318,77.705172,Bhopal,DEV_1493,3,778.61,0,1.2206,0,0
TXN035568,369.2,6,1,17.278548,78.577428,Hyderabad,DEV_6219,1,436.15,1,0.8446,0,0
TXN035569,1089.2,9,5,26.917752,75.763815,Jaipur,DEV_7359,3,1184.25,0,0.919,0,0
TXN035570,849.2,14,1,18.690427,73.894139,Pune,DEV_3992,3,758.6,0,1.118,0,0
TXN035571,176.4,22,4,28.456212,77.277502,Delhi,DEV_9208,5,204.9,0,0.8567,1,0
TXN035572,12850.0,20,3,17.240497,78.191799,Hyderabad,DEV_2790,3,14974.91,0,0.858,0,0
TXN035573,529.2,17,3,25.890578,84.861067,Patna,DEV_5623,5,575.63,1,0.9177,0,0
TXN035574,4962.0,8,1,23.438108,77.457259,Bhopal,DEV_8064,4,4238.39,0,1.1705,0,0
TXN035575,2450.0,13,3,26.657916,80.748273,Lucknow,DEV_8483,5,2016.26,0,1.2145,0,0
TXN035576,153.2,10,4,22.887632,72.763565,Ahmedabad,DEV_3867,2,172.94,0,0.8808,0,0
TXN035577,1966.0,4,4,25.893403,85.221385,Patna,DEV_5983,4,2285.65,1,0.8598,1,0
TXN035578,4472.4,17,2,12.735948,77.487459,Bangalore,DEV_4833,4,4329.79,0,1.0327,0,0
TXN035579,119704.4,14,5,23.018374,72.805404,Ahmedabad,DEV_9251,4,125925.51,0,0.9506,0,0
TXN035580,1714.0,8,1,23.195686,72.731243,Ahmedabad,DEV_4043,4,1991.62,0,0.8602,0,0
TXN035581,25570.0,15,0,25.38041,85.247409,Patna,DEV_1882,1,27364.31,1,0.9344,0,0
TXN035582,1714.0,15,6,26.61861,75.835831,Jaipur,DEV_7101,5,1522.89,1,1.1248,0,0
TXN035583,19882.8,11,0,17.65947,78.630818,Hyderabad,DEV_7807,1,24873.07,0,0.7993,0,0
TXN035584,970.0,17,1,21.021927,78.87317,Nagpur,DEV_3618,4,781.93,0,1.2389,0,0
TXN035585,8514.0,15,5,25.544276,85.228148,Patna,DEV_2122,2,10590.07,0,0.8039,0,0
TXN035586,2222.0,9,6,26.623182,80.893939,Lucknow,DEV_1294,5,2326.0,0,0.9549,0,0
TXN035587,9117.2,15,0,12.805699,77.802926,Bangalore,DEV_7092,4,9977.37,0,0.9137,0,0
TXN035588,3649.2,5,6,12.846071,77.84662,Bangalore,DEV_3865,3,3127.63,1,1.1664,1,0
TXN035589,682.0,12,4,21.344886,72.637674,Surat,DEV_6520,5,646.44,0,1.0534,0,0
TXN035590,1650.0,8,2,26.640222,80.837738,Lucknow,DEV_2535,4,1809.29,1,0.9115,0,0
TXN035591,58210.0,13,5,12.830861,77.868137,Bangalore,DEV_3123,1,59863.88,0,0.9724,0,0
TXN035592,3922.8,11,1,17.603519,78.391557,Hyderabad,DEV_1957,4,4428.7,0,0.8856,0,0
TXN035593,232.4,11,0,22.741118,88.266648,Kolkata,DEV_2272,1,274.17,1,0.8446,0,0
TXN035594,3297.2,19,2,26.309896,80.62282,Kanpur,DEV_2619,3,3202.21,0,1.0293,0,0
TXN035595,1250.0,12,0,20.928732,79.341923,Nagpur,DEV_6814,4,1181.52,0,1.0571,0,0
TXN035596,393.2,20,4,27.026118,81.232023,Lucknow,DEV_5710,3,432.46,0,0.9071,0,0
TXN035597,33970.0,14,5,13.126902,80.046184,Chennai,DEV_6749,4,36616.86,0,0.9277,0,0
TXN035598,5518.8,19,4,26.792531,80.98909,Lucknow,DEV_1406,1,5429.29,0,1.0163,0,0
TXN035599,193.2,17,4,28.831834,77.120135,Delhi,DEV_9287,4,177.91,0,1.0799,0,0
TXN035600,1250.0,12,4,26.940962,80.746283,Lucknow,DEV_2020,2,1481.5,1,0.8432,0,0
TXN035601,11907.6,0,2,18.306939,74.054707,Pune,DEV_5776,3,15368.77,1,0.7747,1,0
TXN035602,4849.2,7,2,26.300655,80.086855,Kanpur,DEV_7239,5,3938.55,0,1.2309,0,0
TXN035603,222.0,9,2,21.035476,78.995704,Nagpur,DEV_6291,5,213.45,1,1.0352,0,0
TXN035604,3649.2,10,5,25.859119,85.369612,Patna,DEV_1693,4,4519.33,0,0.8073,0,0
TXN035605,1595.6,10,5,13.204475,77.724366,Bangalore,DEV_6649,3,2030.51,0,0.7854,0,0
TXN035606,352.4,17,0,25.756302,85.101711,Patna,DEV_4154,2,332.51,0,1.0566,0,0
TXN035607,6050.0,15,2,13.040595,80.339517,Chennai,DEV_9904,4,6584.51,0,0.9187,0,0
TXN035608,121.2,7,6,26.610678,80.292054,Kanpur,DEV_4991,3,139.49,0,0.8627,0,0
TXN035609,25159.6,15,2,22.875621,72.631735,Ahmedabad,DEV_2119,4,28771.12,0,0.8744,0,0
TXN035610,480.4,12,1,23.256955,77.37176,Bhopal,DEV_9802,5,558.15,0,0.8592,0,0
TXN035611,60003.03,2,0,21.975632,73.137737,Surat,DEV_NEW_47618,21,16261.31,1,3.6897,1,1
TXN035612,1263.6,10,5,17.122061,78.74237,Hyderabad,DEV_6944,2,1590.03,1,0.7942,0,0
TXN035613,2990.0,18,5,21.327295,78.971954,Nagpur,DEV_6898,3,2701.72,1,1.1063,0,0
TXN035614,2059.6,19,6,17.279932,78.496929,Hyderabad,DEV_4513,2,2018.03,0,1.0201,0,0
TXN035615,3138.0,9,4,26.262965,80.153176,Kanpur,DEV_2629,5,3082.88,0,1.0175,0,0
TXN035616,856.4,14,5,21.117365,73.072053,Surat,DEV_7620,4,832.86,0,1.027,0,0
TXN035617,4262.0,10,1,20.921616,78.896603,Nagpur,DEV_2568,2,3611.66,0,1.1797,0,0
TXN035618,524.4,13,2,26.676049,75.682422,Jaipur,DEV_5813,3,425.2,0,1.2304,0,0
TXN035619,5970.0,7,2,27.186006,75.566258,Jaipur,DEV_9392,4,7749.25,0,0.7703,0,0
TXN035620,2849.2,20,5,28.865501,76.965319,Delhi,DEV_8802,5,3466.2,0,0.8218,0,0
TXN035621,130.0,8,6,22.801318,88.316615,Kolkata,DEV_6715,5,133.42,0,0.9671,0,0
TXN035622,2416.4,19,2,23.377331,77.54758,Bhopal,DEV_2280,1,2371.25,0,1.0186,0,0
TXN035623,37323.6,22,4,25.87592,85.348128,Patna,DEV_7948,2,34559.36,0,1.08,1,0
